Instance,Terminal,Layer,X location,Y location,Voltage
_4369_,VPWR,li1,157.3200,193.1200,1.799597
_4368_,VPWR,li1,142.6000,193.1200,1.799543
_4367_,VPWR,li1,149.9600,176.8000,1.799690
_4366_,VPWR,li1,131.1000,171.3600,1.799662
_4365_,VPWR,li1,165.6000,176.8000,1.799732
_4364_,VPWR,li1,180.7800,182.2400,1.799757
_4363_,VPWR,li1,209.3000,187.6800,1.799179
_4362_,VPWR,li1,222.6400,171.3600,1.799435
_4361_,VPWR,li1,232.7600,187.6800,1.798929
_4360_,VPWR,li1,230.0000,198.5600,1.799457
_4359_,VPWR,li1,207.0000,171.3600,1.799552
_4358_,VPWR,li1,222.1800,182.2400,1.799485
_4357_,VPWR,li1,195.9600,176.8000,1.799440
_4356_,VPWR,li1,193.6600,187.6800,1.799435
_4355_,VPWR,li1,181.7000,193.1200,1.799685
_4354_,VPWR,li1,168.3600,193.1200,1.799670
_4353_,VPWR,li1,155.4800,193.1200,1.799587
_4352_,VPWR,li1,139.3800,187.6800,1.799551
_4351_,VPWR,li1,152.2600,182.2400,1.799662
_4350_,VPWR,li1,134.3200,165.9200,1.799613
_4349_,VPWR,li1,164.6800,182.2400,1.799738
_4348_,VPWR,li1,180.3200,176.8000,1.799676
_4347_,VPWR,li1,146.2800,78.8800,1.799665
_4346_,VPWR,li1,162.6100,68.0000,1.799741
_4345_,VPWR,li1,154.5600,62.5600,1.799705
_4344_,VPWR,li1,146.7400,73.4400,1.799730
_4343_,VPWR,li1,145.3600,62.5600,1.799656
_4342_,VPWR,li1,142.1400,51.6800,1.799803
_4341_,VPWR,li1,151.3400,57.1200,1.799771
_4340_,VPWR,li1,156.4000,57.1200,1.799801
_4339_,VPWR,li1,97.9800,116.9600,1.799368
_4338_,VPWR,li1,78.2000,116.9600,1.799359
_4337_,VPWR,li1,63.4800,133.2800,1.799495
_4336_,VPWR,li1,52.4400,111.5200,1.799602
_4335_,VPWR,li1,37.2600,122.4000,1.799710
_4334_,VPWR,li1,43.2400,100.6400,1.799819
_4333_,VPWR,li1,30.3600,95.2000,1.799813
_4332_,VPWR,li1,31.2800,62.5600,1.799757
_4331_,VPWR,li1,21.1600,68.0000,1.799867
_4330_,VPWR,li1,31.2800,106.0800,1.799608
_4329_,VPWR,li1,100.7400,84.3200,1.799431
_4328_,VPWR,li1,112.7000,89.7600,1.799558
_4327_,VPWR,li1,138.9200,62.5600,1.799619
_4326_,VPWR,li1,141.6800,68.0000,1.799587
_4325_,VPWR,li1,127.8800,89.7600,1.799572
_4324_,VPWR,li1,123.2800,106.0800,1.799262
_4323_,VPWR,li1,106.2600,116.9600,1.799381
_4322_,VPWR,li1,81.4200,127.8400,1.799266
_4321_,VPWR,li1,65.3200,127.8400,1.799366
_4320_,VPWR,li1,54.7400,127.8400,1.799439
_4319_,VPWR,li1,36.8000,122.4000,1.799710
_4318_,VPWR,li1,49.2200,106.0800,1.799356
_4317_,VPWR,li1,30.3600,89.7600,1.799834
_4316_,VPWR,li1,31.7400,73.4400,1.799740
_4315_,VPWR,li1,23.0000,73.4400,1.799838
_4314_,VPWR,li1,30.3600,111.5200,1.799809
_4313_,VPWR,li1,96.1400,78.8800,1.799537
_4312_,VPWR,li1,113.6200,89.7600,1.799558
_4311_,VPWR,li1,135.2400,73.4400,1.799673
_4310_,VPWR,li1,138.9200,78.8800,1.799625
_4309_,VPWR,li1,126.5000,89.7600,1.799572
_4308_,VPWR,li1,122.3600,111.5200,1.799392
_4307_,VPWR,li1,216.6600,138.7200,1.799632
_4306_,VPWR,li1,245.6400,171.3600,1.799349
_4305_,VPWR,li1,236.9000,138.7200,1.799560
_4304_,VPWR,li1,233.6800,155.0400,1.798995
_4303_,VPWR,li1,218.5000,155.0400,1.799080
_4302_,VPWR,li1,242.4200,122.4000,1.799579
_4301_,VPWR,li1,204.2400,155.0400,1.799211
_4300_,VPWR,li1,201.9400,127.8400,1.799243
_4299_,VPWR,li1,191.3600,165.9200,1.799633
_4298_,VPWR,li1,190.9000,127.8400,1.799385
_4297_,VPWR,li1,158.2400,165.9200,1.799709
_4296_,VPWR,li1,141.6800,127.8400,1.799333
_4295_,VPWR,li1,153.6400,144.1600,1.799546
_4294_,VPWR,li1,141.6800,155.0400,1.799471
_4293_,VPWR,li1,178.0200,165.9200,1.799780
_4292_,VPWR,li1,193.6600,149.6000,1.799728
_4291_,VPWR,li1,176.1800,40.8000,1.799958
_4290_,VPWR,li1,177.1000,40.8000,1.799958
_4289_,VPWR,li1,174.8000,35.3600,1.799960
_4288_,VPWR,li1,181.2400,19.0400,1.799944
_4287_,VPWR,li1,167.4400,19.0400,1.799914
_4286_,VPWR,li1,167.4400,19.0400,1.799914
_4285_,VPWR,li1,180.7800,24.4800,1.799976
_4284_,VPWR,li1,138.0000,116.9600,1.799531
_4283_,VPWR,li1,130.6400,116.9600,1.799492
_4282_,VPWR,li1,129.2600,122.4000,1.799574
_4281_,VPWR,li1,129.7200,127.8400,1.799281
_4280_,VPWR,li1,126.0400,127.8400,1.799262
_4279_,VPWR,li1,213.4400,144.1600,1.799492
_4278_,VPWR,li1,236.4400,171.3600,1.799368
_4277_,VPWR,li1,232.7600,138.7200,1.799570
_4276_,VPWR,li1,232.3000,155.0400,1.798995
_4275_,VPWR,li1,218.0400,155.0400,1.799080
_4274_,VPWR,li1,242.4200,127.8400,1.798833
_4273_,VPWR,li1,202.4000,160.4800,1.799528
_4272_,VPWR,li1,203.7800,133.2800,1.799303
_4271_,VPWR,li1,190.4400,165.9200,1.799633
_4270_,VPWR,li1,188.1400,133.2800,1.799512
_4269_,VPWR,li1,158.2400,160.4800,1.799630
_4268_,VPWR,li1,141.6800,133.2800,1.799515
_4267_,VPWR,li1,153.6400,144.1600,1.799546
_4266_,VPWR,li1,142.1400,160.4800,1.799539
_4265_,VPWR,li1,172.9600,155.0400,1.799663
_4264_,VPWR,li1,189.0600,144.1600,1.799668
_4263_,VPWR,li1,11.7300,95.2000,1.799881
_4262_,VPWR,li1,161.2300,19.0400,1.799884
_4261_,VPWR,li1,153.8700,24.4800,1.799946
_4260_,VPWR,li1,137.3100,13.6000,1.799943
_4259_,VPWR,li1,133.6300,19.0400,1.799816
_4258_,VPWR,li1,127.6500,19.0400,1.799809
_4257_,VPWR,li1,142.8300,13.6000,1.799947
_4256_,VPWR,li1,148.8100,13.6000,1.799952
_4255_,VPWR,li1,152.4900,258.4000,1.799865
_4254_,VPWR,li1,188.3700,258.4000,1.799936
_4253_,VPWR,li1,161.2300,258.4000,1.799880
_4252_,VPWR,li1,123.5100,263.8400,1.799973
_4251_,VPWR,li1,120.2900,258.4000,1.799850
_4250_,VPWR,li1,129.0300,258.4000,1.799847
_4249_,VPWR,li1,115.2300,236.6400,1.799676
_4248_,VPWR,li1,112.9300,242.0800,1.799920
_4247_,VPWR,li1,140.9900,149.6000,1.799542
_4246_,VPWR,li1,227.9300,51.6800,1.799917
_4245_,VPWR,li1,142.8300,149.6000,1.799557
_4244_,VPWR,li1,138.6900,138.7200,1.799680
_4243_,VPWR,li1,115.2300,122.4000,1.799523
_4242_,VPWR,li1,94.9900,122.4000,1.799474
_4241_,VPWR,li1,70.6100,138.7200,1.799620
_4240_,VPWR,li1,65.0900,116.9600,1.799369
_4239_,VPWR,li1,30.5900,122.4000,1.799772
_4238_,VPWR,li1,39.3300,95.2000,1.799767
_4237_,VPWR,li1,17.7100,89.7600,1.799897
_4236_,VPWR,li1,32.4300,51.6800,1.799857
_4235_,VPWR,li1,36.5700,46.2400,1.799853
_4234_,VPWR,li1,19.5500,106.0800,1.799792
_4233_,VPWR,li1,110.6300,73.4400,1.799601
_4232_,VPWR,li1,123.0500,35.3600,1.799828
_4231_,VPWR,li1,144.2100,40.8000,1.799873
_4230_,VPWR,li1,150.1900,51.6800,1.799832
_4229_,VPWR,li1,139.6100,95.2000,1.799615
_4228_,VPWR,li1,133.6300,100.6400,1.799640
_4227_,VPWR,li1,114.3100,111.5200,1.799385
_4226_,VPWR,li1,93.1500,122.4000,1.799472
_4225_,VPWR,li1,74.7500,133.2800,1.799463
_4224_,VPWR,li1,61.4100,122.4000,1.799544
_4223_,VPWR,li1,31.0500,122.4000,1.799772
_4222_,VPWR,li1,49.4500,95.2000,1.799715
_4221_,VPWR,li1,19.5500,89.7600,1.799899
_4220_,VPWR,li1,25.9900,62.5600,1.799817
_4219_,VPWR,li1,31.0500,51.6800,1.799857
_4218_,VPWR,li1,20.9300,106.0800,1.799794
_4217_,VPWR,li1,110.6300,78.8800,1.799556
_4216_,VPWR,li1,120.7500,35.3600,1.799827
_4215_,VPWR,li1,146.0500,40.8000,1.799877
_4214_,VPWR,li1,148.3500,51.6800,1.799823
_4213_,VPWR,li1,140.9900,95.2000,1.799617
_4212_,VPWR,li1,140.5300,106.0800,1.799378
_4211_,VPWR,li1,165.3700,29.9200,1.799812
_4210_,VPWR,li1,120.7500,171.3600,1.799647
_4209_,VPWR,li1,11.7300,127.8400,1.799831
_4208_,VPWR,li1,14.0300,144.1600,1.799862
_4207_,VPWR,li1,17.7100,122.4000,1.799872
_4206_,VPWR,li1,13.5700,111.5200,1.799891
_4205_,VPWR,li1,16.7900,100.6400,1.799923
_4204_,VPWR,li1,9.4300,84.3200,1.799871
_4203_,VPWR,li1,16.3300,57.1200,1.799845
_4202_,VPWR,li1,16.3300,46.2400,1.799925
_4201_,VPWR,li1,16.7900,106.0800,1.799790
_4200_,VPWR,li1,119.8300,19.0400,1.799805
_4199_,VPWR,li1,122.5900,19.0400,1.799806
_4198_,VPWR,li1,152.4900,29.9200,1.799733
_4197_,VPWR,li1,160.7700,40.8000,1.799914
_4196_,VPWR,li1,143.7500,19.0400,1.799837
_4195_,VPWR,li1,133.6300,29.9200,1.799645
_4194_,VPWR,li1,96.8300,193.1200,1.799591
_4193_,VPWR,li1,78.8900,149.6000,1.799231
_4192_,VPWR,li1,80.2700,149.6000,1.799232
_4191_,VPWR,li1,77.0500,165.9200,1.799605
_4190_,VPWR,li1,76.1300,160.4800,1.799502
_4189_,VPWR,li1,109.7100,106.0800,1.799227
_4188_,VPWR,li1,43.4700,84.3200,1.799686
_4187_,VPWR,li1,112.9300,100.6400,1.799651
_4186_,VPWR,li1,257.8300,138.7200,1.799539
_4185_,VPWR,li1,257.8300,165.9200,1.799340
_4184_,VPWR,li1,251.3900,138.7200,1.799544
_4183_,VPWR,li1,251.3900,165.9200,1.799344
_4182_,VPWR,li1,255.0700,155.0400,1.798957
_4181_,VPWR,li1,249.5500,116.9600,1.799572
_4180_,VPWR,li1,259.6700,171.3600,1.799340
_4179_,VPWR,li1,255.9900,111.5200,1.799269
_4178_,VPWR,li1,253.2300,176.8000,1.799251
_4177_,VPWR,li1,259.6700,122.4000,1.799567
_4176_,VPWR,li1,159.3900,171.3600,1.799771
_4175_,VPWR,li1,254.1500,133.2800,1.799128
_4174_,VPWR,li1,255.9900,149.6000,1.799577
_4173_,VPWR,li1,146.5100,176.8000,1.799687
_4172_,VPWR,li1,256.4500,155.0400,1.798957
_4171_,VPWR,li1,251.3900,149.6000,1.799579
_4170_,VPWR,li1,111.5500,252.9600,1.799843
_4169_,VPWR,li1,94.9900,225.7600,1.799729
_4168_,VPWR,li1,87.1700,231.2000,1.799695
_4167_,VPWR,li1,101.8900,220.3200,1.799396
_4166_,VPWR,li1,110.1700,220.3200,1.799384
_4165_,VPWR,li1,107.8700,198.5600,1.799697
_4164_,VPWR,li1,110.1700,187.6800,1.799539
_4163_,VPWR,li1,114.3100,182.2400,1.799606
_4162_,VPWR,li1,101.4300,133.2800,1.799432
_4161_,VPWR,li1,93.1500,138.7200,1.799567
_4160_,VPWR,li1,71.0700,144.1600,1.799469
_4159_,VPWR,li1,53.1300,144.1600,1.799590
_4158_,VPWR,li1,50.3700,138.7200,1.799696
_4157_,VPWR,li1,47.6100,144.1600,1.799629
_4156_,VPWR,li1,37.9500,133.2800,1.799665
_4155_,VPWR,li1,32.4300,149.6000,1.799619
_4154_,VPWR,li1,18.1700,144.1600,1.799866
_4153_,VPWR,li1,21.3900,138.7200,1.799893
_4152_,VPWR,li1,94.0700,149.6000,1.799245
_4151_,VPWR,li1,105.1100,144.1600,1.799322
_4150_,VPWR,li1,130.4100,144.1600,1.799330
_4149_,VPWR,li1,133.6300,155.0400,1.799430
_4148_,VPWR,li1,129.0300,144.1600,1.799330
_4147_,VPWR,li1,110.6300,138.7200,1.799593
_4146_,VPWR,li1,186.9900,193.1200,1.799651
_4145_,VPWR,li1,183.7700,204.0000,1.799698
_4144_,VPWR,li1,177.3300,209.4400,1.799834
_4143_,VPWR,li1,168.1300,204.0000,1.799658
_4142_,VPWR,li1,198.0300,116.9600,1.799667
_4141_,VPWR,li1,199.8700,144.1600,1.799581
_4140_,VPWR,li1,186.9900,155.0400,1.799485
_4139_,VPWR,li1,175.0300,171.3600,1.799849
_4138_,VPWR,li1,101.8900,133.2800,1.799432
_4137_,VPWR,li1,78.8900,138.7200,1.799587
_4136_,VPWR,li1,71.0700,160.4800,1.799520
_4135_,VPWR,li1,66.9300,144.1600,1.799492
_4134_,VPWR,li1,54.5100,138.7200,1.799680
_4133_,VPWR,li1,48.5300,149.6000,1.799400
_4132_,VPWR,li1,27.8300,138.7200,1.799850
_4131_,VPWR,li1,20.9300,144.1600,1.799873
_4130_,VPWR,li1,12.1900,149.6000,1.799758
_4129_,VPWR,li1,17.7100,133.2800,1.799857
_4128_,VPWR,li1,94.0700,155.0400,1.799390
_4127_,VPWR,li1,106.4900,144.1600,1.799322
_4126_,VPWR,li1,128.5700,133.2800,1.799468
_4125_,VPWR,li1,132.2500,155.0400,1.799430
_4124_,VPWR,li1,122.5900,138.7200,1.799616
_4123_,VPWR,li1,119.3700,133.2800,1.799443
_4122_,VPWR,li1,216.4300,182.2400,1.799510
_4121_,VPWR,li1,229.3100,171.3600,1.799396
_4120_,VPWR,li1,242.1900,187.6800,1.798914
_4119_,VPWR,li1,236.6700,198.5600,1.799453
_4118_,VPWR,li1,216.8900,171.3600,1.799466
_4117_,VPWR,li1,235.7500,182.2400,1.799461
_4116_,VPWR,li1,206.3100,176.8000,1.799348
_4115_,VPWR,li1,196.1900,187.6800,1.799392
_4114_,VPWR,li1,186.9900,198.5600,1.799739
_4113_,VPWR,li1,169.5100,198.5600,1.799821
_4112_,VPWR,li1,161.6900,198.5600,1.799786
_4111_,VPWR,li1,148.3500,193.1200,1.799555
_4110_,VPWR,li1,158.4700,182.2400,1.799695
_4109_,VPWR,li1,133.6300,165.9200,1.799613
_4108_,VPWR,li1,166.2900,187.6800,1.799670
_4107_,VPWR,li1,186.0700,182.2400,1.799725
_4106_,VPWR,li1,210.9100,182.2400,1.799534
_4105_,VPWR,li1,223.7900,176.8000,1.799283
_4104_,VPWR,li1,235.7500,187.6800,1.798924
_4103_,VPWR,li1,235.2900,198.5600,1.799453
_4102_,VPWR,li1,215.9700,176.8000,1.799303
_4101_,VPWR,li1,227.4700,182.2400,1.799474
_4100_,VPWR,li1,197.1100,176.8000,1.799440
_4099_,VPWR,li1,194.8100,187.6800,1.799435
_4098_,VPWR,li1,188.3700,193.1200,1.799632
_4097_,VPWR,li1,168.5900,193.1200,1.799670
_4096_,VPWR,li1,163.9900,198.5600,1.799796
_4095_,VPWR,li1,137.3100,193.1200,1.799540
_4094_,VPWR,li1,157.0900,182.2400,1.799695
_4093_,VPWR,li1,142.8300,165.9200,1.799646
_4092_,VPWR,li1,165.8300,176.8000,1.799732
_4091_,VPWR,li1,190.6700,176.8000,1.799503
_4090_,VPWR,li1,151.5700,78.8800,1.799687
_4089_,VPWR,li1,163.0700,62.5600,1.799759
_4088_,VPWR,li1,154.7900,68.0000,1.799670
_4087_,VPWR,li1,148.3500,73.4400,1.799741
_4086_,VPWR,li1,148.3500,68.0000,1.799622
_4085_,VPWR,li1,144.6700,51.6800,1.799814
_4084_,VPWR,li1,156.6300,57.1200,1.799801
_4083_,VPWR,li1,158.0100,57.1200,1.799801
_4082_,VPWR,li1,102.3500,122.4000,1.799486
_4081_,VPWR,li1,78.8900,122.4000,1.799483
_4080_,VPWR,li1,64.1700,138.7200,1.799640
_4079_,VPWR,li1,58.1900,111.5200,1.799561
_4078_,VPWR,li1,42.0900,122.4000,1.799670
_4077_,VPWR,li1,42.0900,106.0800,1.799443
_4076_,VPWR,li1,39.7900,89.7600,1.799763
_4075_,VPWR,li1,40.2500,62.5600,1.799643
_4074_,VPWR,li1,17.7100,73.4400,1.799865
_4073_,VPWR,li1,39.7900,111.5200,1.799720
_4072_,VPWR,li1,101.8900,84.3200,1.799424
_4071_,VPWR,li1,113.3900,84.3200,1.799422
_4070_,VPWR,li1,148.3500,62.5600,1.799669
_4069_,VPWR,li1,140.0700,62.5600,1.799619
_4068_,VPWR,li1,133.1700,89.7600,1.799588
_4067_,VPWR,li1,135.4700,106.0800,1.799335
_4066_,VPWR,li1,106.9500,111.5200,1.799378
_4065_,VPWR,li1,82.1100,122.4000,1.799478
_4064_,VPWR,li1,69.2300,122.4000,1.799513
_4063_,VPWR,li1,60.0300,127.8400,1.799397
_4062_,VPWR,li1,43.4700,122.4000,1.799670
_4061_,VPWR,li1,43.4700,106.0800,1.799443
_4060_,VPWR,li1,31.9700,84.3200,1.799795
_4059_,VPWR,li1,37.0300,73.4400,1.799697
_4058_,VPWR,li1,20.4700,73.4400,1.799865
_4057_,VPWR,li1,32.4300,100.6400,1.799872
_4056_,VPWR,li1,104.1900,78.8800,1.799545
_4055_,VPWR,li1,116.6100,95.2000,1.799611
_4054_,VPWR,li1,139.6100,73.4400,1.799699
_4053_,VPWR,li1,144.2100,78.8800,1.799656
_4052_,VPWR,li1,131.7900,89.7600,1.799588
_4051_,VPWR,li1,127.6500,111.5200,1.799402
_4050_,VPWR,li1,223.3300,144.1600,1.799457
_4049_,VPWR,li1,239.8900,171.3600,1.799363
_4048_,VPWR,li1,239.8900,144.1600,1.799403
_4047_,VPWR,li1,238.9700,155.0400,1.798979
_4046_,VPWR,li1,223.3300,155.0400,1.799044
_4045_,VPWR,li1,238.5100,127.8400,1.798853
_4044_,VPWR,li1,209.5300,155.0400,1.799164
_4043_,VPWR,li1,203.0900,127.8400,1.799218
_4042_,VPWR,li1,192.5100,171.3600,1.799694
_4041_,VPWR,li1,193.4300,133.2800,1.799443
_4040_,VPWR,li1,163.9900,160.4800,1.799677
_4039_,VPWR,li1,141.9100,127.8400,1.799333
_4038_,VPWR,li1,158.9300,144.1600,1.799602
_4037_,VPWR,li1,142.3700,155.0400,1.799471
_4036_,VPWR,li1,175.4900,165.9200,1.799812
_4035_,VPWR,li1,198.9500,144.1600,1.799595
_4034_,VPWR,li1,221.9500,144.1600,1.799457
_4033_,VPWR,li1,238.5100,171.3600,1.799363
_4032_,VPWR,li1,243.5700,138.7200,1.799552
_4031_,VPWR,li1,236.2100,160.4800,1.799354
_4030_,VPWR,li1,219.1900,160.4800,1.799433
_4029_,VPWR,li1,239.8900,127.8400,1.798853
_4028_,VPWR,li1,203.5500,165.9200,1.799522
_4027_,VPWR,li1,207.2300,127.8400,1.799176
_4026_,VPWR,li1,195.7300,165.9200,1.799584
_4025_,VPWR,li1,189.7500,122.4000,1.799770
_4024_,VPWR,li1,155.7100,160.4800,1.799610
_4023_,VPWR,li1,146.0500,127.8400,1.799359
_4022_,VPWR,li1,155.2500,149.6000,1.799658
_4021_,VPWR,li1,146.9700,155.0400,1.799500
_4020_,VPWR,li1,178.2500,160.4800,1.799745
_4019_,VPWR,li1,181.9300,40.8000,1.799958
_4018_,VPWR,li1,184.0000,40.8000,1.799958
_4017_,VPWR,li1,171.5800,40.8000,1.799942
_4016_,VPWR,li1,177.5600,35.3600,1.799960
_4015_,VPWR,li1,175.2600,35.3600,1.799960
_4014_,VPWR,li1,169.7400,35.3600,1.799942
_4013_,VPWR,li1,175.7200,19.0400,1.799948
_4012_,VPWR,li1,178.9400,19.0400,1.799946
_4011_,VPWR,li1,180.7800,13.6000,1.799982
_4010_,VPWR,li1,172.7300,13.6000,1.799980
_4009_,VPWR,li1,183.3100,13.6000,1.799982
_4008_,VPWR,li1,186.0700,19.0400,1.799944
_4007_,VPWR,li1,183.3100,19.0400,1.799944
_4006_,VPWR,li1,181.4700,19.0400,1.799944
_4005_,VPWR,li1,171.5800,24.4800,1.799971
_4004_,VPWR,li1,176.1800,19.0400,1.799948
_4003_,VPWR,li1,165.8300,24.4800,1.799964
_4002_,VPWR,li1,178.0200,24.4800,1.799977
_4001_,VPWR,li1,171.3500,24.4800,1.799971
_4000_,VPWR,li1,175.4900,24.4800,1.799979
_3999_,VPWR,li1,179.6300,24.4800,1.799977
_3998_,VPWR,li1,170.8900,35.3600,1.799942
_3997_,VPWR,li1,173.1900,24.4800,1.799976
_3996_,VPWR,li1,180.0900,35.3600,1.799960
_3995_,VPWR,li1,135.9300,111.5200,1.799423
_3994_,VPWR,li1,132.7100,116.9600,1.799509
_3993_,VPWR,li1,134.5500,127.8400,1.799302
_3992_,VPWR,li1,135.9300,127.8400,1.799302
_3991_,VPWR,li1,124.4300,122.4000,1.799557
_3990_,VPWR,li1,169.7400,13.6000,1.799977
_3989_,VPWR,li1,188.3700,144.1600,1.799668
_3988_,VPWR,li1,186.3000,149.6000,1.799766
_3987_,VPWR,li1,171.3500,160.4800,1.799734
_3986_,VPWR,li1,172.2700,160.4800,1.799751
_3985_,VPWR,li1,141.6800,160.4800,1.799531
_3984_,VPWR,li1,144.2100,165.9200,1.799646
_3983_,VPWR,li1,164.6800,144.1600,1.799662
_3982_,VPWR,li1,152.9500,149.6000,1.799639
_3981_,VPWR,li1,143.9800,127.8400,1.799346
_3980_,VPWR,li1,144.2100,133.2800,1.799531
_3979_,VPWR,li1,161.9200,160.4800,1.799659
_3978_,VPWR,li1,158.0100,160.4800,1.799630
_3977_,VPWR,li1,187.6800,133.2800,1.799512
_3976_,VPWR,li1,183.7700,133.2800,1.799584
_3975_,VPWR,li1,187.2200,160.4800,1.799653
_3974_,VPWR,li1,184.2300,160.4800,1.799683
_3973_,VPWR,li1,203.3200,133.2800,1.799303
_3972_,VPWR,li1,200.3300,133.2800,1.799355
_3971_,VPWR,li1,201.0200,165.9200,1.799536
_3970_,VPWR,li1,201.2500,160.4800,1.799528
_3969_,VPWR,li1,231.8400,127.8400,1.798899
_3968_,VPWR,li1,232.9900,133.2800,1.799146
_3967_,VPWR,li1,212.9800,160.4800,1.799459
_3966_,VPWR,li1,222.4100,160.4800,1.799414
_3965_,VPWR,li1,226.3200,155.0400,1.799024
_3964_,VPWR,li1,230.6900,160.4800,1.799377
_3963_,VPWR,li1,237.8200,144.1600,1.799405
_3962_,VPWR,li1,234.8300,144.1600,1.799417
_3961_,VPWR,li1,235.9800,165.9200,1.799367
_3960_,VPWR,li1,232.9900,165.9200,1.799378
_3959_,VPWR,li1,206.7700,144.1600,1.799533
_3958_,VPWR,li1,203.0900,144.1600,1.799558
_3957_,VPWR,li1,145.3600,149.6000,1.799577
_3956_,VPWR,li1,207.6900,138.7200,1.799679
_3955_,VPWR,li1,201.2500,144.1600,1.799581
_3954_,VPWR,li1,147.4300,149.6000,1.799594
_3953_,VPWR,li1,188.8300,149.6000,1.799749
_3952_,VPWR,li1,183.5400,149.6000,1.799778
_3951_,VPWR,li1,180.7800,144.1600,1.799744
_3950_,VPWR,li1,171.1200,165.9200,1.799785
_3949_,VPWR,li1,168.5900,160.4800,1.799703
_3948_,VPWR,li1,173.6500,149.6000,1.799814
_3947_,VPWR,li1,147.6600,160.4800,1.799564
_3946_,VPWR,li1,144.6700,160.4800,1.799552
_3945_,VPWR,li1,166.7500,155.0400,1.799616
_3944_,VPWR,li1,156.4000,138.7200,1.799758
_3943_,VPWR,li1,153.4100,149.6000,1.799639
_3942_,VPWR,li1,173.1900,138.7200,1.799844
_3941_,VPWR,li1,175.0300,138.7200,1.799866
_3940_,VPWR,li1,153.1800,127.8400,1.799411
_3939_,VPWR,li1,149.2700,133.2800,1.799559
_3938_,VPWR,li1,171.8100,127.8400,1.799618
_3937_,VPWR,li1,174.1100,127.8400,1.799652
_3936_,VPWR,li1,164.2200,165.9200,1.799733
_3935_,VPWR,li1,158.4700,165.9200,1.799709
_3934_,VPWR,li1,175.0300,127.8400,1.799652
_3933_,VPWR,li1,184.4600,127.8400,1.799493
_3932_,VPWR,li1,181.9300,133.2800,1.799617
_3931_,VPWR,li1,190.6700,116.9600,1.799686
_3930_,VPWR,li1,188.8300,116.9600,1.799695
_3929_,VPWR,li1,188.1400,171.3600,1.799720
_3928_,VPWR,li1,184.2300,165.9200,1.799720
_3927_,VPWR,li1,194.1200,111.5200,1.799421
_3926_,VPWR,li1,189.5200,116.9600,1.799695
_3925_,VPWR,li1,201.0200,127.8400,1.799243
_3924_,VPWR,li1,197.1100,133.2800,1.799376
_3923_,VPWR,li1,200.7900,106.0800,1.799320
_3922_,VPWR,li1,202.1700,149.6000,1.799672
_3921_,VPWR,li1,193.8900,155.0400,1.799361
_3920_,VPWR,li1,199.4100,100.6400,1.799047
_3919_,VPWR,li1,194.1200,100.6400,1.799149
_3918_,VPWR,li1,236.4400,127.8400,1.798865
_3917_,VPWR,li1,234.8300,127.8400,1.798877
_3916_,VPWR,li1,213.6700,95.2000,1.798932
_3915_,VPWR,li1,211.3700,155.0400,1.799146
_3914_,VPWR,li1,215.5100,149.6000,1.799629
_3913_,VPWR,li1,209.5300,95.2000,1.798969
_3912_,VPWR,li1,212.5200,95.2000,1.798951
_3911_,VPWR,li1,231.3800,149.6000,1.799604
_3910_,VPWR,li1,233.9100,160.4800,1.799364
_3909_,VPWR,li1,222.4100,106.0800,1.799144
_3908_,VPWR,li1,214.5900,100.6400,1.798951
_3907_,VPWR,li1,234.6000,133.2800,1.799143
_3906_,VPWR,li1,233.4500,144.1600,1.799417
_3905_,VPWR,li1,235.2900,106.0800,1.799085
_3904_,VPWR,li1,236.6700,106.0800,1.799085
_3903_,VPWR,li1,234.1400,165.9200,1.799378
_3902_,VPWR,li1,231.1500,165.9200,1.799385
_3901_,VPWR,li1,229.7700,133.2800,1.799149
_3900_,VPWR,li1,214.1300,144.1600,1.799492
_3899_,VPWR,li1,192.0500,149.6000,1.799728
_3898_,VPWR,li1,157.0900,155.0400,1.799556
_3897_,VPWR,li1,213.2100,149.6000,1.799634
_3896_,VPWR,li1,190.6700,155.0400,1.799435
_3895_,VPWR,li1,150.6500,155.0400,1.799519
_3894_,VPWR,li1,218.7300,133.2800,1.799199
_3893_,VPWR,li1,216.4300,133.2800,1.799214
_3892_,VPWR,li1,213.6700,127.8400,1.799090
_3891_,VPWR,li1,210.4500,133.2800,1.799253
_3890_,VPWR,li1,214.1300,138.7200,1.799645
_3889_,VPWR,li1,215.2800,127.8400,1.799090
_3888_,VPWR,li1,226.3200,133.2800,1.799168
_3887_,VPWR,li1,232.9900,106.0800,1.799096
_3886_,VPWR,li1,235.2900,106.0800,1.799085
_3885_,VPWR,li1,215.0500,100.6400,1.798951
_3884_,VPWR,li1,213.4400,89.7600,1.799547
_3883_,VPWR,li1,211.1400,89.7600,1.799554
_3882_,VPWR,li1,209.0700,100.6400,1.798976
_3881_,VPWR,li1,204.0100,106.0800,1.799293
_3880_,VPWR,li1,209.9900,95.2000,1.798969
_3879_,VPWR,li1,203.7800,100.6400,1.799000
_3878_,VPWR,li1,201.0200,95.2000,1.799107
_3877_,VPWR,li1,198.0300,95.2000,1.799160
_3876_,VPWR,li1,205.8500,100.6400,1.798987
_3875_,VPWR,li1,196.6500,100.6400,1.799092
_3874_,VPWR,li1,200.7900,100.6400,1.799025
_3873_,VPWR,li1,188.6000,100.6400,1.799311
_3872_,VPWR,li1,194.8100,95.2000,1.799234
_3871_,VPWR,li1,200.7900,106.0800,1.799320
